Date,Close,High,Low,Open,Volume,Year,Day,Month,SMA50,SMA200,Daily Returns,Volatility_20,Cumulative Return
2023-05-19,313.4657287597656,313.8694546447181,311.5258912419883,311.8902211734482,27529500,2023,19,5,284.97919311523435,254.2339722442627,-0.00056502331511743,0.019895856428777763,1.7886464909354742
2023-05-22,316.26226806640625,317.65068255774975,313.1408221240689,313.72178477500375,24115700,2023,22,5,286.41944305419923,254.43211921691895,0.008921355829567768,0.019355929890213574,1.8046036427344174
2023-05-23,310.4328918457031,317.7786593037001,310.4230353450579,315.129844956525,30797200,2023,23,5,287.63836669921875,254.6047277069092,-0.018432095160587192,0.019047305274666543,1.7713410166643944
2023-05-24,309.04449462890625,311.6539131682788,307.82346044326306,309.9110253250696,23384900,2023,24,5,288.694521484375,254.78302391052247,-0.004472455249642016,0.011368927333986483,1.7634187732355076
2023-05-25,320.9297180175781,321.8946936022039,315.10034835094876,318.29072976190264,43301700,2023,25,5,289.8970050048828,255.01109092712403,0.03845796833541204,0.012281155481889553,1.8312362765786698
2023-05-26,327.79296875,328.29513945011763,318.92091576078735,319.0587565244424,36630600,2023,26,5,291.02531005859373,255.24002281188965,0.02138552569957386,0.012887731546368358,1.870398227033435
2023-05-30,326.13861083984375,330.5992477381918,325.45917349338055,330.0970771279863,29503100,2023,30,5,292.05705627441404,255.47111839294433,-0.005046959721146438,0.012868862747177799,1.8609584025190935
2023-05-31,323.3618469238281,330.7962325265706,322.3180495450649,327.20212577855807,45950600,2023,31,5,293.1747521972656,255.66448478698732,-0.008514060659255085,0.013145709430605893,1.8451140897956955
2023-06-01,327.4876708984375,328.4231369444022,319.7480341193022,320.9394987276046,26773900,2023,1,6,294.34450561523437,255.870873336792,0.012759155150364077,0.01317781814239508,1.8686561867375215
2023-06-02,330.2645263671875,332.3323782865881,327.45815805159447,329.13214056975426,25864000,2023,2,6,295.5990765380859,256.0948522186279,0.008479267207623042,0.013201328365196786,1.884501021864047
2023-06-05,330.7962341308594,333.3761130137204,329.535834140366,330.08725725806266,21307100,2023,5,6,296.7587567138672,256.32525230407714,0.0016099451234454776,0.012894910949562728,1.887534965094325
2023-06-06,328.57086181640625,330.2349878378433,327.08400256878656,330.19559188251617,20396200,2023,6,6,297.8167456054687,256.55014518737795,-0.006727320582412655,0.012907524274271836,1.8748369122736224
2023-06-07,318.4285583496094,329.36843269361947,317.5620276985379,326.57192107899317,40717100,2023,7,6,298.7542254638672,256.7439708709717,-0.030867933360639976,0.01498446357395115,1.816964571403492
2023-06-08,320.2798156738281,321.63869071602795,318.3990568886411,318.98001954213174,23277700,2023,8,6,299.751328125,256.98810066223143,0.005813728937547724,0.01461597426696892,1.8275279109107596
2023-06-09,321.7864074707031,324.9373930727602,319.44284371117135,320.0139498973782,22514900,2023,9,6,300.6748065185547,257.24616523742674,0.004703986086995071,0.014458257337326972,1.836124576777279
2023-06-12,326.76885986328125,327.01503196954405,320.1812918956647,323.5489094811682,24260300,2023,12,6,301.6283703613281,257.5323183441162,0.01548372546789989,0.014638018577452307,1.8645546256489622
2023-06-13,329.1714782714844,331.82029234775854,325.3311997009598,329.3487149631308,22951300,2023,13,6,302.54647155761717,257.81553123474123,0.007352654133592651,0.014649121418741863,1.8782640509245494
2023-06-14,332.1748352050781,333.84881777710495,327.7141972305495,329.22076952524964,26003800,2023,14,6,303.5456652832031,258.16634147644044,0.009123988959689688,0.014675121781445578,1.895401311388567
2023-06-15,342.77008056640625,344.4834289788281,332.0369816851605,332.3126932693469,38899100,2023,15,6,304.7577478027344,258.58410362243654,0.03189659251215349,0.015907137848928384,1.9558581546649294
2023-06-16,337.0884094238281,346.088476963345,336.71425302671787,345.94077969470817,46533600,2023,16,6,305.91200439453127,258.98450126647947,-0.016575749940570983,0.016471385024680447,1.9234383389739769
2023-06-20,332.87396240234375,336.84225617717664,330.7174920084204,334.1146796290697,26375400,2023,20,6,306.83930725097656,259.3711567687988,-0.01250249757530364,0.016847564161564417,1.8993905558047086
2023-06-21,328.4527282714844,332.55889297136713,326.98555186795784,331.2197008440699,25117800,2023,21,6,307.72161376953125,259.7409346008301,-0.013282006495646037,0.017175081555060985,1.8741628381047417
2023-06-22,334.5085144042969,334.9122402862619,328.23605360829237,329.0041094190213,23556800,2023,22,6,308.85394470214845,260.1621996307373,0.018437314144661432,0.016838321659436932,1.908717367109129
2023-06-23,329.89031982421875,332.78530632497916,328.34438176725655,329.2404218291187,23084700,2023,23,6,309.8809423828125,260.5741050720215,-0.01380591040650292,0.017207166868809718,1.8823657861474843
2023-06-26,323.56866455078125,330.9636551501701,323.4603331837818,328.61026513447996,21520600,2023,26,6,310.6567254638672,260.9307508850098,-0.019162900193027688,0.01579591162252926,1.84629419846077
2023-06-27,329.4472351074219,331.0030296985232,324.2579075361374,326.7787076649522,24354100,2023,27,6,311.6227868652344,261.3146883392334,0.018167922919241963,0.0155873070575981,1.8798375291446487
2023-06-28,330.7076110839844,332.80500222166694,328.6988382978553,329.53582946293454,20259500,2023,28,6,312.56178405761716,261.6759009552002,0.003825729410512624,0.01555132706033731,1.8870292788668828
2023-06-29,329.91986083984375,330.96362821714007,327.527075062663,329.5850703650796,16997000,2023,29,6,313.49347717285156,262.02247306823733,-0.0023820142559118906,0.015417680992746782,1.8825343482232988
2023-06-30,335.3258361816406,337.48230643910676,332.0369801390501,332.5785468035808,26823800,2023,30,6,314.53171691894534,262.46771339416506,0.016385722666211855,0.015582254732123518,1.9133810339629036
2023-07-03,332.81488037109375,335.68032771766394,331.41663942897316,333.99651867597373,12508700,2023,3,7,315.56572021484374,262.8992749786377,-0.0074881072068265775,0.015604025395285985,1.8990534316530807
2023-07-05,332.972412109375,336.41882187846574,329.6047942488933,329.9592676867089,18172400,2023,5,7,316.6097528076172,263.36504905700684,0.00047333141506644694,0.015601841122108787,1.8999523133011718
2023-07-06,336.044677734375,337.7383433789411,330.3630351608976,332.1354626736777,28161200,2023,6,7,317.7936364746094,263.8493119049072,0.00922678730510218,0.015623750244393369,1.9174827691858385
2023-07-07,332.0566711425781,336.55670498898127,331.84003846145146,334.12452308964015,21185300,2023,7,7,319.0225421142578,264.3147096252441,-0.011867489224004824,0.014068852520827154,1.8947270630853106
2023-07-10,326.7491760253906,330.0971410096197,322.5741063466411,329.4767824384207,32791400,2023,10,7,319.7532647705078,264.76368537902835,-0.015983702718348813,0.0146074410527006,1.864442308976545
2023-07-11,327.37939453125,327.7634074291619,321.9931471069892,325.99098010741216,26698200,2023,11,7,320.3106958007813,265.2329154968262,0.0019287531602234509,0.014584580837681271,1.8680383579720379
2023-07-12,332.0369567871094,336.4188023518634,330.53038466322164,331.4461377080676,29995300,2023,12,7,320.91352600097656,265.7155136108398,0.014226803316464753,0.014521285640156208,1.894614572278518
2023-07-13,337.4133605957031,338.47681093963564,333.8290800785116,334.36082027563174,20567200,2023,13,7,321.65729064941405,266.23994689941406,0.016192184932115605,0.014858629477783401,1.9252925218079329
2023-07-14,339.9538269042969,346.0490507428633,339.03807386853134,342.2678507449193,28302200,2023,14,7,322.45481262207034,266.77937911987306,0.007529240407399884,0.01481889462980788,1.939788512059194
2023-07-17,340.4363708496094,341.67705794335393,336.96042159632077,340.3871183937117,20363900,2023,17,7,323.2818316650391,267.3263063049316,0.0014194396624584993,0.012952335335509386,1.9425419248099922
2023-07-18,353.9856872558594,361.16407540289185,336.93090392473795,340.534837675606,64872700,2023,18,7,324.35999084472655,267.9182080841064,0.039799849741188664,0.015161210379587694,2.0198548015333895
2023-07-19,349.6431884765625,356.9101946041354,347.04362639492615,356.21107416498864,39732900,2023,19,7,325.2483306884766,268.50584289550784,-0.012267441695059667,0.015149008273089551,1.9950763505230924
2023-07-20,341.55889892578125,352.4889474054873,340.0818661596131,348.1563239681224,33778400,2023,20,7,326.0142852783203,269.07553489685057,-0.023121541666535794,0.015835102403001927,1.9489471095565525
2023-07-21,338.5063781738281,344.9363933202969,334.6267028122205,343.80400747725736,69368900,2023,21,7,326.7516137695313,269.5916529083252,-0.008937025975764179,0.015526587649229637,1.931529318613055
2023-07-24,339.8258361816406,341.6081500253585,337.06872038252897,340.5545261109339,26678100,2023,24,7,327.4109851074219,270.0745907592773,0.003897882264229935,0.01515581310847004,1.939058192486917
2023-07-25,345.60595703125,346.5020271113136,339.78644478620345,341.79518755329605,41637700,2023,25,7,328.2291912841797,270.58486557006836,0.017009068276138573,0.014699963418292985,1.972039765674333
2023-07-26,332.5982360839844,339.3926110246211,328.00958389884386,336.21205623429853,58383700,2023,26,7,328.8096447753906,271.0418785858154,-0.037637432696478235,0.016883742608752538,1.8978172517189864
2023-07-27,325.6561279296875,336.10365675838614,324.01168518519313,335.2666957123971,39635300,2023,27,7,329.24162719726564,271.52550849914553,-0.020872354093134482,0.017527241303216423,1.8582053380370485
2023-07-28,333.1890869140625,334.8039906913591,328.0687240684187,328.56106838340247,28484900,2023,28,7,329.7794647216797,272.0711876678467,0.02313163591382339,0.01830378358152295,1.9011886673696445
2023-07-31,330.7765808105469,332.52932517386967,328.2557505534437,331.7612693303981,25446000,2023,31,7,330.2111529541016,272.6235691070557,-0.007240651624757066,0.017994718899138857,1.8874228225562848
2023-08-01,331.1901550292969,333.3564819361362,328.59059279140047,330.05776916675796,18311900,2023,1,8,330.5620971679688,273.17635696411133,0.0012503128780658734,0.017922798935765323,1.8897826916176823
2023-08-02,322.4854736328125,328.52161875649267,321.3629143538821,328.52161875649267,27761300,2023,2,8,330.7424920654297,273.64413360595705,-0.0262830318603956,0.018852832852593218,1.8401134729246706
2023-08-03,321.6583557128906,324.82905395091615,320.9592352774214,321.0084576833229,18253700,2023,3,8,330.85041381835936,274.13553092956545,-0.0025648222557262956,0.018685664283546437,1.8353939089362517
2023-08-04,322.76123046875,330.00855424396565,322.22949020677027,326.7984597683666,23727700,2023,4,8,331.0969805908203,274.5886092376709,0.0034287147722777966,0.018574074884813867,1.84168695114477
2023-08-07,325.0555114746094,326.0401999902519,322.50517182513227,323.34216307349016,17741500,2023,7,8,331.41720092773437,275.04841896057127,0.007108291793680888,0.018326373394708016,1.8547781993861214
2023-08-08,321.05767822265625,323.71634923267544,318.05439027271234,321.9537483771396,22327600,2023,8,8,331.4197601318359,275.4981107330322,-0.012298924678486478,0.01851860633938571,1.8319664220165728
2023-08-09,317.2961730957031,322.101427535395,316.134217875359,321.4712425475284,22373300,2023,9,8,331.20982421875,275.93060745239256,-0.011715979346067829,0.01831729561027103,1.8105031412535368
2023-08-10,317.98541259765625,323.23381851196274,316.26220792584803,321.02809609784106,20113700,2023,10,8,331.04676025390626,276.33737716674807,0.002172227591743514,0.017842175088721046,1.814435966131906
2023-08-11,316.0948486328125,317.47340645136524,314.32239139441043,315.356332296055,24342600,2023,11,8,330.90142028808594,276.70962539672854,-0.005945442432089942,0.017684938325291992,1.8036483415485554
2023-08-14,319.0784606933594,319.0981436446772,315.1790727103108,316.4690422541551,18836100,2023,14,8,330.73323608398437,277.08012817382814,0.00943897717236375,0.017891658674814237,1.8206729370714039
2023-08-15,316.93182373046875,320.11237837893884,315.98653119187856,318.05438303591984,16966300,2023,15,8,330.46658203125,277.53440559387207,-0.00672761476354744,0.014776010081697911,1.8084241509403711
2023-08-16,316.1622009277344,320.12904938898345,315.5701308469875,316.55690427692053,20698900,2023,16,8,330.1739013671875,278.00716705322264,-0.0024283544444211325,0.014699229981140748,1.8040326561160365
2023-08-17,312.6886901855469,317.6126787186903,312.0275389046307,316.30028363904523,21257200,2023,17,8,329.8562579345703,278.41799461364747,-0.010986483305072348,0.014148359421405082,1.7842126814578123
2023-08-18,312.2940368652344,314.1689001847318,307.429221422088,310.3303374450524,24744800,2023,18,8,329.7335675048828,278.8451249694824,-0.0012621285409405436,0.014120312232394532,1.7819607757094365
2023-08-21,317.62255859375,318.50077107188855,312.8465799771693,313.72479245530786,24040000,2023,21,8,329.68042236328125,279.318249130249,0.017062515128378974,0.014794964349090032,1.8123655084031567
2023-08-22,318.1949462890625,321.76706122549984,317.2081728761711,321.19474589615413,16102000,2023,22,8,329.60859313964846,279.83367042541505,0.0018021002596499969,0.014071078983335306,1.8156315727564307
2023-08-23,322.67486572265625,324.8457790055064,319.18167984531766,319.5369338888436,21166400,2023,23,8,329.52671325683593,280.40007843017577,0.01407916588821001,0.01219684783578852,1.8411941508611402
2023-08-24,315.73779296875,328.5757207564458,315.7279156012014,328.44743543401626,23281400,2023,24,8,329.25803955078123,280.89691024780274,-0.021498646132137145,0.012250045940526717,1.801610969351216
2023-08-25,318.7080383300781,321.05653339298726,314.58330321702437,317.21800107114086,21684100,2023,25,8,328.98870361328125,281.3769278717041,0.00940731653756166,0.011132596341123242,1.818559294017446
2023-08-28,319.41851806640625,321.83609449836024,317.46469615983295,321.3525852347555,14808500,2023,28,8,328.52167236328125,281.8556111907959,0.0022292495038744864,0.011106494521572021,1.8226133164214007
2023-08-29,324.06622314453125,324.6286911530099,317.6225946985404,317.6225946985404,19284600,2023,29,8,328.2612286376953,282.3788388824463,0.014550518568114956,0.01167522054106971,1.849133285324484
2023-08-30,324.44122314453125,325.4477211359216,322.13217708385923,324.32281515894806,15222100,2023,30,8,328.0925738525391,282.8136849975586,0.0011571708904472011,0.0100495209298547,1.8512730485348186
2023-08-31,323.4247741699219,326.5331035397422,322.4577256512088,324.84572990136996,26411000,2023,31,8,327.9920147705078,283.22326683044435,-0.0031329217808939713,0.010058992865908443,1.8454731548786818
2023-09-01,324.3129577636719,327.59890002172364,322.4578189047863,326.92790131946913,14931200,2023,1,9,327.7881036376953,283.66445938110354,0.0027461829293367046,0.010049050986572949,1.8505411617531589
2023-09-05,329.13818359375,330.42100680175923,324.31287838153,324.64837765053704,18553900,2023,5,9,327.77306091308594,284.1277257537842,0.014878301081001855,0.010468069498696659,1.8780740703205092
2023-09-06,328.4771423339844,330.036231094412,325.81284204251835,328.9705290461866,17535800,2023,6,9,327.87123046875,284.5855307006836,-0.0020084004005489486,0.01004092743667762,1.874302145605417
2023-09-07,325.54638671875,328.67444125152036,324.67802138664604,326.9081387064647,18381000,2023,7,9,327.79321350097655,285.02892700195315,-0.008922251315297003,0.009869896735590291,1.8575791508215251
2023-09-08,329.84869384765625,331.7137098037089,325.1023167744585,325.72398875980934,19530100,2023,8,9,327.77603515625,285.4960890197754,0.013215650071469298,0.010222089498563106,1.8821282668588395
2023-09-11,333.4701843261719,333.94384636953174,330.9933736107888,332.779430943847,16583300,2023,11,9,327.84704162597654,285.97729110717773,0.010979247594620656,0.010240463436916838,1.902792619105517
2023-09-12,327.3818054199219,332.335427241684,327.0956628112847,331.37825582350536,17565500,2023,12,9,327.6881610107422,286.41344802856446,-0.018257640989860935,0.011120237095832474,1.8680521145877311
2023-09-13,331.614990234375,332.3945494732388,326.7896850758268,326.92781766085665,16544400,2023,13,9,327.66416320800784,286.85827476501464,0.012930421741133014,0.011237391110483445,1.8922068162637657
2023-09-14,334.22015380859375,336.3515577961035,332.11832170381217,334.6641837585193,20267000,2023,14,9,327.6891180419922,287.31656829833986,0.007855988573910677,0.011243634717440026,1.9070719713918098
2023-09-15,325.852294921875,332.93732030579133,325.28982688834475,332.46368837349866,37666900,2023,15,9,327.4852703857422,287.76110206604005,-0.02503696677583056,0.012519638405119679,1.8593246738049554
2023-09-18,324.7076110839844,326.0298836572718,322.043311199017,323.4642671224755,16834200,2023,18,9,327.3382891845703,288.2069200897217,-0.0035128917479776423,0.01256186234166543,1.8527930675015347
2023-09-19,324.3030090332031,325.0332416851502,320.21778360821713,321.8558307484151,16505900,2023,19,9,327.28936584472655,288.5781398010254,-0.0012460504064889522,0.01206575012722868,1.8504843939466344
2023-09-20,316.5273132324219,325.23066241296584,316.2707726092373,325.1517337859713,21436500,2023,20,9,327.07232421875,288.91268608093264,-0.023976637848541094,0.013301637208445346,1.806115999788599
2023-09-21,315.3036804199219,321.04670841856864,310.8335984468154,315.03726246226876,35529500,2023,21,9,326.73765869140624,289.2394971466064,-0.003865804817928975,0.01288810914829735,1.7991339078548776
2023-09-22,312.8170166015625,317.1982925065449,311.96837589582117,317.0700071580314,21447900,2023,22,9,326.24573181152346,289.5774949645996,-0.007886567689433965,0.012087363135712303,1.7849449165082243
2023-09-25,313.34002685546875,313.46831221282724,310.83361404365974,312.40258010087473,17836000,2023,25,9,325.71345581054686,289.9430020904541,0.001671936711078681,0.011879173824141168,1.7879292314413877
2023-09-26,308.011474609375,311.70199762165834,305.9194896304248,310.9619175450388,26297600,2023,26,9,325.06495788574216,290.2855417633057,-0.01700565452670877,0.012390228163594974,1.7575243246132914
2023-09-27,308.65283203125,310.1428392517049,305.593828747816,308.16929263193225,19410100,2023,27,9,324.15830078125,290.61643989562987,0.002082251717045125,0.011828178446694532,1.761183932655966
2023-09-28,309.4915771484375,311.3072363180732,305.3569948142918,306.8766039400304,19683600,2023,28,9,323.3552685546875,290.96123458862303,0.002717438591661958,0.011857752247190453,1.7659698418415803
2023-09-29,311.57366943359375,315.24446731366316,310.81386483371,313.5472160333315,24140300,2023,29,9,322.75556396484376,291.28169570922853,0.006727460257044848,0.0120246171217309,1.7778503337677094
2023-10-02,317.5436096191406,317.63244570904936,311.0111757318988,312.0966322948684,20570000,2023,2,10,322.33630859375,291.61039558410647,0.019160605568498745,0.012880632706836342,1.8119150227728564
2023-10-03,309.2449035644531,317.13909008245986,307.09371485170817,316.5864693213822,21033500,2023,3,10,321.72468994140627,291.8961317443848,-0.02613406726918832,0.013474841778348243,1.7645623136816577
2023-10-04,314.7412109375,315.80694299104033,309.84682368319505,309.87642567835275,20720100,2023,4,10,321.1073950195312,292.24958206176757,0.017773315937287038,0.014256762235851768,1.795924437173752
2023-10-05,315.13592529296875,315.74775007089806,310.73492454627984,314.869507327209,16965600,2023,5,10,320.7581488037109,292.6261757659912,0.0012540917482430913,0.014179464144273898,1.7981766911908796
2023-10-06,322.93145751953125,324.8359228657201,312.1163998758835,312.363093214424,25645500,2023,6,10,320.70365539550784,293.06252494812014,0.0247370470990107,0.015019145954154012,1.8426582726932117
2023-10-09,325.4575500488281,325.9311819206421,318.9053614253998,320.45460260529177,19891200,2023,9,10,320.5490246582031,293.5048890686035,0.007822379859490969,0.01490330114573752,1.8570722456534514
2023-10-10,324.0465087890625,326.720656085552,323.3360307858184,326.58249336445317,20557100,2023,10,10,320.41442321777345,293.92730979919435,-0.004335561610274263,0.014375995932999838,1.8490207945176904
2023-10-11,328.023193359375,328.4178966562557,324.786578142663,326.82917598535187,20063200,2023,11,10,320.351083984375,294.40019256591796,0.012271956223731895,0.014344547791800057,1.8717118967647814
2023-10-12,326.7798156738281,329.2171466760317,324.3720866629903,326.19762310101714,19313100,2023,12,10,320.4369708251953,294.8642121887207,-0.003790517593628362,0.014225679208852808,1.864617139889891
2023-10-13,323.3951721191406,329.4144641839711,322.0432676211997,327.9836611988583,21072400,2023,13,10,320.4717071533203,295.3199823760986,-0.01035756614192429,0.01326825073004456,1.8453042445341157
2023-10-16,328.24029541015625,331.6940020700412,326.22726938220796,326.6712993129767,22158000,2023,16,10,320.58128845214844,295.8118862915039,0.014982052017865843,0.01367056031114132,1.8729506887145144
2023-10-17,327.66796875,329.0494454701595,323.0794785194293,325.23063727753015,18338500,2023,17,10,320.63353759765624,296.2691738128662,-0.0017436209635416366,0.013674606513337557,1.869684972629992
2023-10-18,325.74371337890625,331.15124180050987,323.95765614917667,328.0922386062229,23153600,2023,18,10,320.7272583007813,296.72267143249513,-0.005872576982225208,0.012511486136532144,1.8587051036957127
2023-10-19,326.937744140625,332.42420139961934,326.5331634650962,327.75675274742485,25052100,2023,19,10,320.9200897216797,297.1833154296875,0.003665552741856981,0.012454365138021499,1.8655182852848682
2023-10-20,322.3492431640625,327.5298029248246,321.1453785484329,327.33243622169937,25012600,2023,20,10,321.00736633300784,297.67237327575685,-0.014034785089202972,0.012779925804454932,1.8393361370709167
2023-10-23,324.96417236328125,328.329072743361,320.09938749138905,321.1650893461635,24374700,2023,23,10,321.1847528076172,298.2077798461914,0.008112099701403253,0.012863238066666807,1.85425701519923
2023-10-24,326.158203125,327.4508738398732,323.2669643574704,326.91800778434316,31153600,2023,24,10,321.32634765625,298.73631736755374,0.0036743458610690727,0.012070124961466835,1.8610701967883856
2023-10-25,336.1640930175781,341.62094848109837,333.1544162082352,340.45653303242403,55053800,2023,25,10,321.7109930419922,299.3041524505615,0.030678026174749906,0.013564851614647846,1.9181641569985066
2023-10-26,323.5531311035156,337.11138741830564,322.61568436698997,336.0358080707796,37828500,2023,26,10,321.8588116455078,299.8004549407959,-0.037514303805799565,0.01648980808589695,1.8462055640634691
2023-10-27,325.44769287109375,332.26629984544655,324.05633893346254,326.0594874860953,29856500,2023,27,10,322.11399169921873,300.27231925964355,0.005855488899509265,0.016478784673680223,1.857016000250055
2023-10-30,332.8485107421875,334.9602201307453,327.44098203313024,329.0001007639954,22828100,2023,30,10,322.5250811767578,300.7677605438232,0.02274042198856563,0.016689539118823916,1.8992453277352597
2023-10-31,333.637939453125,334.5161822328496,330.2631912926322,334.36817224579886,20265300,2023,31,10,322.8453887939453,301.2636207580566,0.00237173574602223,0.015273588422922334,1.903749835769515
2023-11-01,341.49261474609375,342.82476461304486,335.15751743704527,335.29568014223713,28158800,2023,1,11,323.31134216308595,301.79326568603517,0.023542512298941665,0.015600093978285247,1.948568889692227
2023-11-02,343.712890625,344.21612454156855,340.2098272647779,342.64715857381447,24348100,2023,2,11,323.7321026611328,302.3562599182129,0.006501680513814501,0.015592014427928862,1.9612378620721642
2023-11-03,348.1335754394531,349.70257133908996,342.73592479174664,345.0055212365651,23624000,2023,3,11,324.38001831054686,302.96037139892576,0.012861562469812071,0.01499405134064009,1.9864624453533661
2023-11-06,351.8143005371094,352.810951254989,348.6763685179985,348.77505187557927,23828300,2023,6,11,325.0421435546875,303.5422618865967,0.010572738044614116,0.015044720371369795,2.007464792423551
2023-11-07,355.7613525390625,357.66581765167786,352.89971618574515,354.6462939673867,25833900,2023,7,11,325.7690002441406,304.13232261657714,0.011219134628487781,0.014992600955116554,2.0299868101917
2023-11-08,358.39605712890625,359.0571783438661,355.7810839202766,356.8961425131314,26767800,2023,8,11,326.4555969238281,304.73820304870605,0.0074058201404956225,0.014903957956450884,2.0450205273955584
2023-11-09,355.9193115234375,359.9650886165862,355.59365942714123,357.50800229393934,24847300,2023,9,11,327.08515869140626,305.3387072753906,-0.00691063854136631,0.015011725089555835,2.0308881297210535
2023-11-10,364.780517578125,365.2048228913201,356.2942607445592,356.7086886877949,28042100,2023,10,11,327.91227355957034,305.9473034667969,0.024896671149309046,0.015257014099920568,2.0814504836277536
2023-11-13,361.8300476074219,363.5963803497688,361.0603655929023,363.3496870103211,19986500,2023,13,11,328.6626153564453,306.54036323547365,-0.008088343068023751,0.015425329914282337,2.0646149980370683
2023-11-14,365.37255859375,367.03036071346725,362.491197266639,366.1027913524832,27683900,2023,14,11,329.38730285644533,307.17784294128415,0.009790538430273443,0.015375600846318503,2.084828690519069
2023-11-15,365.5209045410156,368.9420616823199,362.98960975360205,367.1128197102885,26860100,2023,15,11,330.12817810058596,307.79107223510744,0.0004060128320435563,0.015192611765663291,2.0856751577200323
2023-11-16,371.9478759765625,372.12584841205285,366.02508730065836,366.7963313628316,27182300,2023,16,11,331.0562078857422,308.41222816467285,0.01758304752396378,0.015402772703007302,2.1223476831377743
2023-11-17,365.6988525390625,370.1681097203814,362.88083457344084,369.41663021620167,40157000,2023,17,11,331.7732110595703,308.9440688323975,-0.016800804201645092,0.015608685954662346,2.0866905352655616
2023-11-20,373.2036437988281,374.6175863426899,366.83592346802067,367.053455411311,52465100,2023,20,11,332.56788024902346,309.54406105041505,0.020521779621837766,0.01592196390769572,2.1295131385692563
2023-11-21,368.8826904296875,371.9973289708727,366.954565050594,371.4535142101286,28423100,2023,21,11,333.39789794921876,310.1301914215088,-0.011578004236930228,0.01644946719448627,2.104857626428303
2023-11-22,373.6090393066406,375.52726727191356,370.7613594334498,373.75734968023374,23345300,2023,22,11,334.23777893066404,310.6870777130127,0.012812606824808448,0.015514645156632935,2.1318263396179282
2023-11-24,373.1937255859375,373.72767308517814,370.92945022860397,373.09484194903376,10176600,2023,24,11,335.01725036621093,311.2459548187256,-0.0011116265320396668,0.011936665611537627,2.129456544897108
2023-11-27,374.36053466796875,376.36777927950243,371.9776106304941,372.5510875373221,22179200,2023,27,11,335.9874151611328,311.8259066009521,0.003126550641223469,0.011968753840349362,2.1361143986230138
2023-11-28,378.40460205078125,378.70122279234795,373.91555038642196,374.1034202477642,20453100,2023,28,11,337.06135498046876,312.4286267852783,0.01080260072392325,0.011433027180183497,2.1591899895719617
2023-11-29,374.59783935546875,379.98665110815534,373.20366140430053,379.4527337290247,28963400,2023,29,11,338.06725158691404,312.9720317840576,-0.010060032765673466,0.011993288149630564,2.1374684675295534
2023-11-30,374.65716552734375,375.82391411402256,371.2557732398662,374.2418662773965,30554400,2023,30,11,339.2298486328125,313.5115679168701,0.00015837296866716422,0.011300031915094336,2.1378069847561885
2023-12-01,370.3065490722656,373.91557582374776,367.1424534634021,372.53129531051445,33020400,2023,1,12,340.32990600585936,314.04001136779783,-0.011612260101723892,0.011860505868190539,2.1129822140019177
2023-12-04,364.996826171875,365.3725357450279,358.82684275276864,364.9572666786292,32063300,2023,4,12,341.3735021972656,314.57713066101076,-0.014338722643963853,0.012317418848898542,2.0826847480837154
2023-12-05,368.3388671875,368.8925793974309,361.51631803473913,362.33701910752933,23065000,2023,5,12,342.4734790039063,315.15105270385743,0.009156356373496877,0.012272185918615182,2.1017545518508163
2023-12-06,364.66064453125,369.9802652283336,363.8992977327105,369.3474641617025,21182100,2023,6,12,343.60646240234377,315.73306327819824,-0.00998597482892738,0.012382840610576866,2.0807664837994504
2023-12-07,366.7864990234375,367.28088706354185,362.208460944063,364.0970268782678,23118900,2023,7,12,344.7691357421875,316.33140174865724,0.005829678974324626,0.012346958389886234,2.0928966844205354
2023-12-08,370.0296936035156,370.2570927962262,364.0970369580223,365.0561509893791,20144800,2023,8,12,345.9798980712891,316.92994079589846,0.008842186363764881,0.012302698698635497,2.1114024669442872
2023-12-11,367.1325378417969,367.42918876388495,361.9909204511594,364.34421229449237,27708800,2023,11,12,347.0910754394531,317.5412596130371,-0.007829522364826813,0.011229029050673712,2.0948711941081966
2023-12-12,370.177978515625,370.2175380062211,366.3019631635577,366.6876003030071,24838300,2023,12,12,348.1437628173828,318.1631877136231,0.008295207751758626,0.01117611969025009,2.1122485858764986
2023-12-13,370.1681213378906,373.40143865073276,366.60852117355006,371.7995959454895,30955500,2023,13,12,349.3622271728516,318.7887018585205,-2.6628212120849426e-05,0.010993068746249057,2.112192340473102
2023-12-14,361.8228454589844,369.5649795287377,360.0430604780347,369.1200181959737,43277500,2023,14,12,350.3038598632813,319.3879647064209,-0.02254455583247983,0.012162124380728655,2.06457390232437
2023-12-15,366.5689697265625,368.2202088944094,362.168904067831,362.7325136796333,78478200,2023,15,12,351.3325207519531,319.98718070983887,0.013117259805851988,0.01185086713568462,2.0916554545895405
2023-12-18,368.4674072265625,368.813484896194,364.5419649068583,365.30334181505793,21802900,2023,18,12,352.24323974609376,320.5753539276123,0.005178936726194072,0.011280832077116571,2.1024880058418582
2023-12-19,369.0705871582031,369.0705871582031,365.68895952374146,367.3204340997758,20603700,2023,19,12,353.11550048828127,321.1587808990478,0.0016369967053009304,0.010254967928067956,2.1059297717803562
2023-12-20,366.4602355957031,371.80951853431884,366.3712493574519,370.79108024092596,26316700,2023,20,12,353.9637750244141,321.74251861572264,-0.007072770503332104,0.010046329733212466,2.091035013808419
2023-12-21,369.3474426269531,370.20767302873213,365.88672618527943,368.3784311602655,17708000,2023,21,12,354.79026000976563,322.34290313720703,0.00787863661812227,0.009764498998961786,2.1075095188379858
